sales_id,staff_id,customer_id,film_id,date_id,sales_amount
32041,2,80,464,14548,2.99
32041,2,80,464,14549,2.99
32041,2,80,464,14550,2.99
32041,2,80,464,14551,2.99
32041,2,80,464,14552,2.99
32041,2,80,464,14553,2.99
32041,2,80,464,14554,2.99
32041,2,80,464,14555,2.99
32041,2,80,464,14556,2.99
32041,2,80,464,14557,2.99
32041,2,80,464,14558,2.99
32041,2,80,464,14559,2.99
32041,2,80,464,14560,2.99
32041,2,80,464,14561,2.99
32041,2,80,464,14562,2.99
32041,2,80,464,14563,2.99
32041,2,80,464,14564,2.99
32041,2,80,464,14565,2.99
32041,2,80,464,14566,2.99
32041,2,80,464,14567,2.99
32041,2,80,464,14568,2.99
32041,2,80,464,14569,2.99
32041,2,80,464,14570,2.99
32041,2,80,464,14571,2.99
32041,2,80,464,14572,2.99
32041,2,80,464,14573,2.99
32041,2,80,464,14574,2.99
32041,2,80,464,14575,2.99
32041,2,80,464,14576,2.99
32041,2,80,464,14577,2.99
32041,2,80,464,14578,2.99
32041,2,80,464,14579,2.99
32041,2,80,464,14580,2.99
32041,2,80,464,14581,2.99
32041,2,80,464,14582,2.99
32041,2,80,464,14583,2.99
32041,2,80,464,14584,2.99
32041,2,80,464,14585,2.99
32041,2,80,464,14586,2.99
32041,2,80,464,14587,2.99
32041,2,80,464,14588,2.99
32041,2,80,464,14589,2.99
32041,2,80,464,14590,2.99
32041,2,80,464,14591,2.99
32041,2,80,464,14592,2.99
32041,2,80,464,14593,2.99
32041,2,80,464,14594,2.99
32041,2,80,464,14595,2.99
32041,2,80,464,14596,2.99
32042,2,83,338,14415,4.99
32042,2,83,338,14416,4.99
32042,2,83,338,14417,4.99
32042,2,83,338,14418,4.99
32042,2,83,338,14419,4.99
32042,2,83,338,14420,4.99
32042,2,83,338,14421,4.99
32042,2,83,338,14422,4.99
32042,2,83,338,14423,4.99
32042,2,83,338,14424,4.99
32042,2,83,338,14425,4.99
32042,2,83,338,14426,4.99
32042,2,83,338,14427,4.99
32042,2,83,338,14428,4.99
32042,2,83,338,14429,4.99
32042,2,83,338,14430,4.99
32042,2,83,338,14431,4.99
32042,2,83,338,14432,4.99
32042,2,83,338,14433,4.99
32042,2,83,338,14434,4.99
32042,2,83,338,14435,4.99
32042,2,83,338,14436,4.99
32042,2,83,338,14437,4.99
32042,2,83,338,14438,4.99
32042,2,83,338,14439,4.99
32042,2,83,338,14440,4.99
32042,2,83,338,14441,4.99
32042,2,83,338,14442,4.99
32042,2,83,338,14443,4.99
32042,2,83,338,14444,4.99
32042,2,83,338,14445,4.99
32042,2,83,338,14446,4.99
32042,2,83,338,14447,4.99
32042,2,83,338,14448,4.99
32042,2,83,338,14449,4.99
32042,2,83,338,14450,4.99
32042,2,83,338,14451,4.99
32042,2,83,338,14452,4.99
32042,2,83,338,14453,4.99
32042,2,83,338,14454,4.99
32042,2,83,338,14455,4.99
32042,2,83,338,14456,4.99
32042,2,83,338,14457,4.99
32042,2,83,338,14458,4.99
32042,2,83,338,14459,4.99
32042,2,83,338,14460,4.99
32042,2,83,338,14461,4.99
32042,2,83,338,14462,4.99
32042,2,83,338,14463,4.99
32042,2,83,338,14464,4.99
32042,2,83,338,14465,4.99
32042,2,83,338,14466,4.99
32042,2,83,338,14467,4.99
32042,2,83,338,14468,4.99
32042,2,83,338,14469,4.99
32042,2,83,338,14470,4.99
32042,2,83,338,14471,4.99
32042,2,83,338,14472,4.99
32042,2,83,338,14473,4.99
32042,2,83,338,14474,4.99
32042,2,83,338,14475,4.99
32042,2,83,338,14476,4.99
32042,2,83,338,14477,4.99
32042,2,83,338,14478,4.99
32042,2,83,338,14479,4.99
32042,2,83,338,14480,4.99
32042,2,83,338,14481,4.99
32042,2,83,338,14482,4.99
32042,2,83,338,14483,4.99
32042,2,83,338,14484,4.99
32042,2,83,338,14485,4.99
32042,2,83,338,14486,4.99
32042,2,83,338,14487,4.99
32042,2,83,338,14488,4.99
32042,2,83,338,14489,4.99
32042,2,83,338,14490,4.99
32042,2,83,338,14491,4.99
32042,2,83,338,14492,4.99
32042,2,83,338,14493,4.99
32042,2,83,338,14494,4.99
32042,2,83,338,14495,4.99
32042,2,83,338,14496,4.99
32042,2,83,338,14497,4.99
32042,2,83,338,14498,4.99
32042,2,83,338,14499,4.99
32042,2,83,338,14500,4.99
32042,2,83,338,14501,4.99
32042,2,83,338,14502,4.99
32042,2,83,338,14503,4.99
32042,2,83,338,14504,4.99
32042,2,83,338,14505,4.99
32042,2,83,338,14506,4.99
32042,2,83,338,14507,4.99
32042,2,83,338,14508,4.99
32042,2,83,338,14509,4.99
32042,2,83,338,14510,4.99
32042,2,83,338,14511,4.99
32042,2,83,338,14512,4.99
32042,2,83,338,14513,4.99
32042,2,83,338,14514,4.99
32042,2,83,338,14515,4.99
32042,2,83,338,14516,4.99
32042,2,83,338,14517,4.99
32042,2,83,338,14518,4.99
32042,2,83,338,14519,4.99
32042,2,83,338,14520,4.99
32042,2,83,338,14521,4.99
32042,2,83,338,14522,4.99
32042,2,83,338,14523,4.99
32042,2,83,338,14524,4.99
32042,2,83,338,14525,4.99
32042,2,83,338,14526,4.99
32042,2,83,338,14527,4.99
32042,2,83,338,14528,4.99
32042,2,83,338,14529,4.99
32042,2,83,338,14530,4.99
32042,2,83,338,14531,4.99
32042,2,83,338,14532,4.99
32042,2,83,338,14533,4.99
32042,2,83,338,14534,4.99
32042,2,83,338,14535,4.99
32042,2,83,338,14536,4.99
32042,2,83,338,14537,4.99
32042,2,83,338,14538,4.99
32042,2,83,338,14539,4.99
32042,2,83,338,14540,4.99
32042,2,83,338,14541,4.99
32042,2,83,338,14542,4.99
32042,2,83,338,14543,4.99
32042,2,83,338,14544,4.99
32042,2,83,338,14545,4.99
32042,2,83,338,14546,4.99
32042,2,83,338,14547,4.99
32042,2,83,338,14548,4.99
32042,2,83,338,14549,4.99
32042,2,83,338,14550,4.99
32042,2,83,338,14551,4.99
32042,2,83,338,14552,4.99
32042,2,83,338,14553,4.99
32042,2,83,338,14554,4.99
32042,2,83,338,14555,4.99
32042,2,83,338,14556,4.99
32042,2,83,338,14557,4.99
32042,2,83,338,14558,4.99
32042,2,83,338,14559,4.99
32042,2,83,338,14560,4.99
32042,2,83,338,14561,4.99
32042,2,83,338,14562,4.99
32042,2,83,338,14563,4.99
32042,2,83,338,14564,4.99
32042,2,83,338,14565,4.99
32042,2,83,338,14566,4.99
32042,2,83,338,14567,4.99
32042,2,83,338,14568,4.99
32042,2,83,338,14569,4.99
32042,2,83,338,14570,4.99
32042,2,83,338,14571,4.99
32042,2,83,338,14572,4.99
32042,2,83,338,14573,4.99
32042,2,83,338,14574,4.99
32042,2,83,338,14575,4.99
32042,2,83,338,14576,4.99
32042,2,83,338,14577,4.99
32042,2,83,338,14578,4.99
32042,2,83,338,14579,4.99
32042,2,83,338,14580,4.99
32042,2,83,338,14581,4.99
32042,2,83,338,14582,4.99
32042,2,83,338,14583,4.99
32042,2,83,338,14584,4.99
32042,2,83,338,14585,4.99
32042,2,83,338,14586,4.99
32042,2,83,338,14587,4.99
32042,2,83,338,14588,4.99
32042,2,83,338,14589,4.99
32042,2,83,338,14590,4.99
32042,2,83,338,14591,4.99
32042,2,83,338,14592,4.99
32042,2,83,338,14593,4.99
32042,2,83,338,14594,4.99
32042,2,83,338,14595,4.99
32042,2,83,338,14596,4.99
32043,2,87,243,14415,4.99
32043,2,87,243,14416,4.99
32043,2,87,243,14417,4.99
32043,2,87,243,14418,4.99
32043,2,87,243,14419,4.99
32043,2,87,243,14420,4.99
32043,2,87,243,14421,4.99
32043,2,87,243,14422,4.99
32043,2,87,243,14423,4.99
32043,2,87,243,14424,4.99
32043,2,87,243,14425,4.99
32043,2,87,243,14426,4.99
32043,2,87,243,14427,4.99
32043,2,87,243,14428,4.99
32043,2,87,243,14429,4.99
32043,2,87,243,14430,4.99
32043,2,87,243,14431,4.99
32043,2,87,243,14432,4.99
32043,2,87,243,14433,4.99
32043,2,87,243,14434,4.99
32043,2,87,243,14435,4.99
32043,2,87,243,14436,4.99
32043,2,87,243,14437,4.99
32043,2,87,243,14438,4.99
32043,2,87,243,14439,4.99
32043,2,87,243,14440,4.99
32043,2,87,243,14441,4.99
32043,2,87,243,14442,4.99
32043,2,87,243,14443,4.99
32043,2,87,243,14444,4.99
32043,2,87,243,14445,4.99
32043,2,87,243,14446,4.99
32043,2,87,243,14447,4.99
32043,2,87,243,14448,4.99
32043,2,87,243,14449,4.99
32043,2,87,243,14450,4.99
32043,2,87,243,14451,4.99
32043,2,87,243,14452,4.99
32043,2,87,243,14453,4.99
32043,2,87,243,14454,4.99
32043,2,87,243,14455,4.99
32043,2,87,243,14456,4.99
32043,2,87,243,14457,4.99
32043,2,87,243,14458,4.99
32043,2,87,243,14459,4.99
32043,2,87,243,14460,4.99
32043,2,87,243,14461,4.99
32043,2,87,243,14462,4.99
32043,2,87,243,14463,4.99
32043,2,87,243,14464,4.99
32043,2,87,243,14465,4.99
32043,2,87,243,14466,4.99
32043,2,87,243,14467,4.99
32043,2,87,243,14468,4.99
32043,2,87,243,14469,4.99
32043,2,87,243,14470,4.99
32043,2,87,243,14471,4.99
32043,2,87,243,14472,4.99
32043,2,87,243,14473,4.99
32043,2,87,243,14474,4.99
32043,2,87,243,14475,4.99
32043,2,87,243,14476,4.99
32043,2,87,243,14477,4.99
32043,2,87,243,14478,4.99
32043,2,87,243,14479,4.99
32043,2,87,243,14480,4.99
32043,2,87,243,14481,4.99
32043,2,87,243,14482,4.99
32043,2,87,243,14483,4.99
32043,2,87,243,14484,4.99
32043,2,87,243,14485,4.99
32043,2,87,243,14486,4.99
32043,2,87,243,14487,4.99
32043,2,87,243,14488,4.99
32043,2,87,243,14489,4.99
32043,2,87,243,14490,4.99
32043,2,87,243,14491,4.99
32043,2,87,243,14492,4.99
32043,2,87,243,14493,4.99
32043,2,87,243,14494,4.99
32043,2,87,243,14495,4.99
32043,2,87,243,14496,4.99
32043,2,87,243,14497,4.99
32043,2,87,243,14498,4.99
32043,2,87,243,14499,4.99
32043,2,87,243,14500,4.99
32043,2,87,243,14501,4.99
32043,2,87,243,14502,4.99
32043,2,87,243,14503,4.99
32043,2,87,243,14504,4.99
32043,2,87,243,14505,4.99
32043,2,87,243,14506,4.99
32043,2,87,243,14507,4.99
32043,2,87,243,14508,4.99
32043,2,87,243,14509,4.99
32043,2,87,243,14510,4.99
32043,2,87,243,14511,4.99
32043,2,87,243,14512,4.99
32043,2,87,243,14513,4.99
32043,2,87,243,14514,4.99
32043,2,87,243,14515,4.99
32043,2,87,243,14516,4.99
32043,2,87,243,14517,4.99
32043,2,87,243,14518,4.99
32043,2,87,243,14519,4.99
32043,2,87,243,14520,4.99
32043,2,87,243,14521,4.99
32043,2,87,243,14522,4.99
32043,2,87,243,14523,4.99
32043,2,87,243,14524,4.99
32043,2,87,243,14525,4.99
32043,2,87,243,14526,4.99
32043,2,87,243,14527,4.99
32043,2,87,243,14528,4.99
32043,2,87,243,14529,4.99
32043,2,87,243,14530,4.99
32043,2,87,243,14531,4.99
32043,2,87,243,14532,4.99
32043,2,87,243,14533,4.99
32043,2,87,243,14534,4.99
32043,2,87,243,14535,4.99
32043,2,87,243,14536,4.99
32043,2,87,243,14537,4.99
32043,2,87,243,14538,4.99
32043,2,87,243,14539,4.99
32043,2,87,243,14540,4.99
32043,2,87,243,14541,4.99
32043,2,87,243,14542,4.99
32043,2,87,243,14543,4.99
32043,2,87,243,14544,4.99
32043,2,87,243,14545,4.99
32043,2,87,243,14546,4.99
32043,2,87,243,14547,4.99
32043,2,87,243,14548,4.99
32043,2,87,243,14549,4.99
32043,2,87,243,14550,4.99
32043,2,87,243,14551,4.99
32043,2,87,243,14552,4.99
32043,2,87,243,14553,4.99
32043,2,87,243,14554,4.99
32043,2,87,243,14555,4.99
32043,2,87,243,14556,4.99
32043,2,87,243,14557,4.99
32043,2,87,243,14558,4.99
32043,2,87,243,14559,4.99
32043,2,87,243,14560,4.99
32043,2,87,243,14561,4.99
32043,2,87,243,14562,4.99
32043,2,87,243,14563,4.99
32043,2,87,243,14564,4.99
32043,2,87,243,14565,4.99
32043,2,87,243,14566,4.99
32043,2,87,243,14567,4.99
32043,2,87,243,14568,4.99
32043,2,87,243,14569,4.99
32043,2,87,243,14570,4.99
32043,2,87,243,14571,4.99
32043,2,87,243,14572,4.99
32043,2,87,243,14573,4.99
32043,2,87,243,14574,4.99
32043,2,87,243,14575,4.99
32043,2,87,243,14576,4.99
32043,2,87,243,14577,4.99
32043,2,87,243,14578,4.99
32043,2,87,243,14579,4.99
32043,2,87,243,14580,4.99
32043,2,87,243,14581,4.99
32043,2,87,243,14582,4.99
32043,2,87,243,14583,4.99
32043,2,87,243,14584,4.99
32043,2,87,243,14585,4.99
32043,2,87,243,14586,4.99
32043,2,87,243,14587,4.99
32043,2,87,243,14588,4.99
32043,2,87,243,14589,4.99
32043,2,87,243,14590,4.99
32043,2,87,243,14591,4.99
32043,2,87,243,14592,4.99
32043,2,87,243,14593,4.99
32043,2,87,243,14594,4.99
32043,2,87,243,14595,4.99
32043,2,87,243,14596,4.99
32044,1,91,102,14415,4.99
32044,1,91,102,14416,4.99
32044,1,91,102,14417,4.99
32044,1,91,102,14418,4.99
32044,1,91,102,14419,4.99
32044,1,91,102,14420,4.99
32044,1,91,102,14421,4.99
32044,1,91,102,14422,4.99
32044,1,91,102,14423,4.99
32044,1,91,102,14424,4.99
32044,1,91,102,14425,4.99
32044,1,91,102,14426,4.99
32044,1,91,102,14427,4.99
32044,1,91,102,14428,4.99
32044,1,91,102,14429,4.99
32044,1,91,102,14430,4.99
32044,1,91,102,14431,4.99
32044,1,91,102,14432,4.99
32044,1,91,102,14433,4.99
32044,1,91,102,14434,4.99
32044,1,91,102,14435,4.99
32044,1,91,102,14436,4.99
32044,1,91,102,14437,4.99
32044,1,91,102,14438,4.99
32044,1,91,102,14439,4.99
32044,1,91,102,14440,4.99
32044,1,91,102,14441,4.99
32044,1,91,102,14442,4.99
32044,1,91,102,14443,4.99
32044,1,91,102,14444,4.99
32044,1,91,102,14445,4.99
32044,1,91,102,14446,4.99
32044,1,91,102,14447,4.99
32044,1,91,102,14448,4.99
32044,1,91,102,14449,4.99
32044,1,91,102,14450,4.99
32044,1,91,102,14451,4.99
32044,1,91,102,14452,4.99
32044,1,91,102,14453,4.99
32044,1,91,102,14454,4.99
32044,1,91,102,14455,4.99
32044,1,91,102,14456,4.99
32044,1,91,102,14457,4.99
32044,1,91,102,14458,4.99
32044,1,91,102,14459,4.99
32044,1,91,102,14460,4.99
32044,1,91,102,14461,4.99
32044,1,91,102,14462,4.99
32044,1,91,102,14463,4.99
32044,1,91,102,14464,4.99
32044,1,91,102,14465,4.99
32044,1,91,102,14466,4.99
32044,1,91,102,14467,4.99
32044,1,91,102,14468,4.99
32044,1,91,102,14469,4.99
32044,1,91,102,14470,4.99
32044,1,91,102,14471,4.99
32044,1,91,102,14472,4.99
32044,1,91,102,14473,4.99
32044,1,91,102,14474,4.99
32044,1,91,102,14475,4.99
32044,1,91,102,14476,4.99
32044,1,91,102,14477,4.99
32044,1,91,102,14478,4.99
32044,1,91,102,14479,4.99
32044,1,91,102,14480,4.99
32044,1,91,102,14481,4.99
32044,1,91,102,14482,4.99
32044,1,91,102,14483,4.99
32044,1,91,102,14484,4.99
32044,1,91,102,14485,4.99
32044,1,91,102,14486,4.99
32044,1,91,102,14487,4.99
32044,1,91,102,14488,4.99
32044,1,91,102,14489,4.99
32044,1,91,102,14490,4.99
32044,1,91,102,14491,4.99
32044,1,91,102,14492,4.99
32044,1,91,102,14493,4.99
32044,1,91,102,14494,4.99
32044,1,91,102,14495,4.99
32044,1,91,102,14496,4.99
32044,1,91,102,14497,4.99
32044,1,91,102,14498,4.99
32044,1,91,102,14499,4.99
32044,1,91,102,14500,4.99
32044,1,91,102,14501,4.99
32044,1,91,102,14502,4.99
32044,1,91,102,14503,4.99
32044,1,91,102,14504,4.99
32044,1,91,102,14505,4.99
32044,1,91,102,14506,4.99
32044,1,91,102,14507,4.99
32044,1,91,102,14508,4.99
32044,1,91,102,14509,4.99
32044,1,91,102,14510,4.99
32044,1,91,102,14511,4.99
32044,1,91,102,14512,4.99
32044,1,91,102,14513,4.99
32044,1,91,102,14514,4.99
32044,1,91,102,14515,4.99
32044,1,91,102,14516,4.99
32044,1,91,102,14517,4.99
32044,1,91,102,14518,4.99
32044,1,91,102,14519,4.99
32044,1,91,102,14520,4.99
32044,1,91,102,14521,4.99
32044,1,91,102,14522,4.99
32044,1,91,102,14523,4.99
32044,1,91,102,14524,4.99
32044,1,91,102,14525,4.99
32044,1,91,102,14526,4.99
32044,1,91,102,14527,4.99
32044,1,91,102,14528,4.99
32044,1,91,102,14529,4.99
32044,1,91,102,14530,4.99
32044,1,91,102,14531,4.99
32044,1,91,102,14532,4.99
32044,1,91,102,14533,4.99
32044,1,91,102,14534,4.99
32044,1,91,102,14535,4.99
32044,1,91,102,14536,4.99
32044,1,91,102,14537,4.99
32044,1,91,102,14538,4.99
32044,1,91,102,14539,4.99
32044,1,91,102,14540,4.99
32044,1,91,102,14541,4.99
32044,1,91,102,14542,4.99
32044,1,91,102,14543,4.99
32044,1,91,102,14544,4.99
32044,1,91,102,14545,4.99
32044,1,91,102,14546,4.99
32044,1,91,102,14547,4.99
32044,1,91,102,14548,4.99
32044,1,91,102,14549,4.99
32044,1,91,102,14550,4.99
32044,1,91,102,14551,4.99
32044,1,91,102,14552,4.99
32044,1,91,102,14553,4.99
32044,1,91,102,14554,4.99
32044,1,91,102,14555,4.99
32044,1,91,102,14556,4.99
32044,1,91,102,14557,4.99
32044,1,91,102,14558,4.99
32044,1,91,102,14559,4.99
32044,1,91,102,14560,4.99
32044,1,91,102,14561,4.99
32044,1,91,102,14562,4.99
32044,1,91,102,14563,4.99
32044,1,91,102,14564,4.99
32044,1,91,102,14565,4.99
32044,1,91,102,14566,4.99
32044,1,91,102,14567,4.99
32044,1,91,102,14568,4.99
32044,1,91,102,14569,4.99
32044,1,91,102,14570,4.99
32044,1,91,102,14571,4.99
32044,1,91,102,14572,4.99
32044,1,91,102,14573,4.99
32044,1,91,102,14574,4.99
32044,1,91,102,14575,4.99
32044,1,91,102,14576,4.99
32044,1,91,102,14577,4.99
32044,1,91,102,14578,4.99
32044,1,91,102,14579,4.99
32044,1,91,102,14580,4.99
32044,1,91,102,14581,4.99
32044,1,91,102,14582,4.99
32044,1,91,102,14583,4.99
32044,1,91,102,14584,4.99
32044,1,91,102,14585,4.99
32044,1,91,102,14586,4.99
32044,1,91,102,14587,4.99
32044,1,91,102,14588,4.99
32044,1,91,102,14589,4.99
32044,1,91,102,14590,4.99
32044,1,91,102,14591,4.99
32044,1,91,102,14592,4.99
32044,1,91,102,14593,4.99
32044,1,91,102,14594,4.99
32044,1,91,102,14595,4.99
32044,1,91,102,14596,4.99
32045,1,94,804,14415,4.99
32045,1,94,804,14416,4.99
32045,1,94,804,14417,4.99
32045,1,94,804,14418,4.99
32045,1,94,804,14419,4.99
32045,1,94,804,14420,4.99
32045,1,94,804,14421,4.99
32045,1,94,804,14422,4.99
32045,1,94,804,14423,4.99
32045,1,94,804,14424,4.99
32045,1,94,804,14425,4.99
32045,1,94,804,14426,4.99
32045,1,94,804,14427,4.99
32045,1,94,804,14428,4.99
32045,1,94,804,14429,4.99
32045,1,94,804,14430,4.99
32045,1,94,804,14431,4.99
32045,1,94,804,14432,4.99
32045,1,94,804,14433,4.99
32045,1,94,804,14434,4.99
32045,1,94,804,14435,4.99
32045,1,94,804,14436,4.99
32045,1,94,804,14437,4.99
32045,1,94,804,14438,4.99
32045,1,94,804,14439,4.99
32045,1,94,804,14440,4.99
32045,1,94,804,14441,4.99
32045,1,94,804,14442,4.99
32045,1,94,804,14443,4.99
32045,1,94,804,14444,4.99
32045,1,94,804,14445,4.99
32045,1,94,804,14446,4.99
32045,1,94,804,14447,4.99
32045,1,94,804,14448,4.99
32045,1,94,804,14449,4.99
32045,1,94,804,14450,4.99
32045,1,94,804,14451,4.99
32045,1,94,804,14452,4.99
32045,1,94,804,14453,4.99
32045,1,94,804,14454,4.99
32045,1,94,804,14455,4.99
32045,1,94,804,14456,4.99
32045,1,94,804,14457,4.99
32045,1,94,804,14458,4.99
32045,1,94,804,14459,4.99
32045,1,94,804,14460,4.99
32045,1,94,804,14461,4.99
32045,1,94,804,14462,4.99
32045,1,94,804,14463,4.99
32045,1,94,804,14464,4.99
32045,1,94,804,14465,4.99
32045,1,94,804,14466,4.99
32045,1,94,804,14467,4.99
32045,1,94,804,14468,4.99
32045,1,94,804,14469,4.99
32045,1,94,804,14470,4.99
32045,1,94,804,14471,4.99
32045,1,94,804,14472,4.99
32045,1,94,804,14473,4.99
32045,1,94,804,14474,4.99
32045,1,94,804,14475,4.99
32045,1,94,804,14476,4.99
32045,1,94,804,14477,4.99
32045,1,94,804,14478,4.99
32045,1,94,804,14479,4.99
32045,1,94,804,14480,4.99
32045,1,94,804,14481,4.99
32045,1,94,804,14482,4.99
32045,1,94,804,14483,4.99
32045,1,94,804,14484,4.99
32045,1,94,804,14485,4.99
32045,1,94,804,14486,4.99
32045,1,94,804,14487,4.99
32045,1,94,804,14488,4.99
32045,1,94,804,14489,4.99
32045,1,94,804,14490,4.99
32045,1,94,804,14491,4.99
32045,1,94,804,14492,4.99
32045,1,94,804,14493,4.99
32045,1,94,804,14494,4.99
32045,1,94,804,14495,4.99
32045,1,94,804,14496,4.99
32045,1,94,804,14497,4.99
32045,1,94,804,14498,4.99
32045,1,94,804,14499,4.99
32045,1,94,804,14500,4.99
32045,1,94,804,14501,4.99
32045,1,94,804,14502,4.99
32045,1,94,804,14503,4.99
32045,1,94,804,14504,4.99
32045,1,94,804,14505,4.99
32045,1,94,804,14506,4.99
32045,1,94,804,14507,4.99
32045,1,94,804,14508,4.99
32045,1,94,804,14509,4.99
32045,1,94,804,14510,4.99
32045,1,94,804,14511,4.99
32045,1,94,804,14512,4.99
32045,1,94,804,14513,4.99
32045,1,94,804,14514,4.99
32045,1,94,804,14515,4.99
32045,1,94,804,14516,4.99
32045,1,94,804,14517,4.99
32045,1,94,804,14518,4.99
32045,1,94,804,14519,4.99
32045,1,94,804,14520,4.99
32045,1,94,804,14521,4.99
32045,1,94,804,14522,4.99
32045,1,94,804,14523,4.99
32045,1,94,804,14524,4.99
32045,1,94,804,14525,4.99
32045,1,94,804,14526,4.99
32045,1,94,804,14527,4.99
32045,1,94,804,14528,4.99
32045,1,94,804,14529,4.99
32045,1,94,804,14530,4.99
32045,1,94,804,14531,4.99
32045,1,94,804,14532,4.99
32045,1,94,804,14533,4.99
32045,1,94,804,14534,4.99
32045,1,94,804,14535,4.99
32045,1,94,804,14536,4.99
32045,1,94,804,14537,4.99
32045,1,94,804,14538,4.99
32045,1,94,804,14539,4.99
32045,1,94,804,14540,4.99
32045,1,94,804,14541,4.99
32045,1,94,804,14542,4.99
32045,1,94,804,14543,4.99
32045,1,94,804,14544,4.99
32045,1,94,804,14545,4.99
32045,1,94,804,14546,4.99
32045,1,94,804,14547,4.99
32045,1,94,804,14548,4.99
32045,1,94,804,14549,4.99
32045,1,94,804,14550,4.99
32045,1,94,804,14551,4.99
32045,1,94,804,14552,4.99
32045,1,94,804,14553,4.99
32045,1,94,804,14554,4.99
32045,1,94,804,14555,4.99
32045,1,94,804,14556,4.99
32045,1,94,804,14557,4.99
32045,1,94,804,14558,4.99
32045,1,94,804,14559,4.99
32045,1,94,804,14560,4.99
32045,1,94,804,14561,4.99
32045,1,94,804,14562,4.99
32045,1,94,804,14563,4.99
32045,1,94,804,14564,4.99
32045,1,94,804,14565,4.99
32045,1,94,804,14566,4.99
32045,1,94,804,14567,4.99
32045,1,94,804,14568,4.99
32045,1,94,804,14569,4.99
32045,1,94,804,14570,4.99
32045,1,94,804,14571,4.99
32045,1,94,804,14572,4.99
32045,1,94,804,14573,4.99
32045,1,94,804,14574,4.99
32045,1,94,804,14575,4.99
32045,1,94,804,14576,4.99
32045,1,94,804,14577,4.99
32045,1,94,804,14578,4.99
32045,1,94,804,14579,4.99
32045,1,94,804,14580,4.99
32045,1,94,804,14581,4.99
32045,1,94,804,14582,4.99
32045,1,94,804,14583,4.99
32045,1,94,804,14584,4.99
32045,1,94,804,14585,4.99
32045,1,94,804,14586,4.99
32045,1,94,804,14587,4.99
32045,1,94,804,14588,4.99
32045,1,94,804,14589,4.99
32045,1,94,804,14590,4.99
32045,1,94,804,14591,4.99
32045,1,94,804,14592,4.99
32045,1,94,804,14593,4.99
32045,1,94,804,14594,4.99
32045,1,94,804,14595,4.99
32045,1,94,804,14596,4.99
32046,1,99,178,14415,0.99
32046,1,99,178,14416,0.99
32046,1,99,178,14417,0.99
32046,1,99,178,14418,0.99
32046,1,99,178,14419,0.99
32046,1,99,178,14420,0.99
32046,1,99,178,14421,0.99
32046,1,99,178,14422,0.99
32046,1,99,178,14423,0.99
32046,1,99,178,14424,0.99
32046,1,99,178,14425,0.99
32046,1,99,178,14426,0.99
32046,1,99,178,14427,0.99
32046,1,99,178,14428,0.99
32046,1,99,178,14429,0.99
32046,1,99,178,14430,0.99
32046,1,99,178,14431,0.99
32046,1,99,178,14432,0.99
32046,1,99,178,14433,0.99
32046,1,99,178,14434,0.99
32046,1,99,178,14435,0.99
32046,1,99,178,14436,0.99
32046,1,99,178,14437,0.99
32046,1,99,178,14438,0.99
32046,1,99,178,14439,0.99
32046,1,99,178,14440,0.99
32046,1,99,178,14441,0.99
32046,1,99,178,14442,0.99
32046,1,99,178,14443,0.99
32046,1,99,178,14444,0.99
32046,1,99,178,14445,0.99
32046,1,99,178,14446,0.99
32046,1,99,178,14447,0.99
32046,1,99,178,14448,0.99
32046,1,99,178,14449,0.99
32046,1,99,178,14450,0.99
32046,1,99,178,14451,0.99
32046,1,99,178,14452,0.99
32046,1,99,178,14453,0.99
32046,1,99,178,14454,0.99
32046,1,99,178,14455,0.99
32046,1,99,178,14456,0.99
32046,1,99,178,14457,0.99
32046,1,99,178,14458,0.99
32046,1,99,178,14459,0.99
32046,1,99,178,14460,0.99
32046,1,99,178,14461,0.99
32046,1,99,178,14462,0.99
32046,1,99,178,14463,0.99
32046,1,99,178,14464,0.99
32046,1,99,178,14465,0.99
32046,1,99,178,14466,0.99
32046,1,99,178,14467,0.99
32046,1,99,178,14468,0.99
32046,1,99,178,14469,0.99
32046,1,99,178,14470,0.99
32046,1,99,178,14471,0.99
32046,1,99,178,14472,0.99
32046,1,99,178,14473,0.99
32046,1,99,178,14474,0.99
32046,1,99,178,14475,0.99
32046,1,99,178,14476,0.99
32046,1,99,178,14477,0.99
32046,1,99,178,14478,0.99
32046,1,99,178,14479,0.99
32046,1,99,178,14480,0.99
32046,1,99,178,14481,0.99
32046,1,99,178,14482,0.99
32046,1,99,178,14483,0.99
32046,1,99,178,14484,0.99
32046,1,99,178,14485,0.99
32046,1,99,178,14486,0.99
32046,1,99,178,14487,0.99
32046,1,99,178,14488,0.99
32046,1,99,178,14489,0.99
32046,1,99,178,14490,0.99
32046,1,99,178,14491,0.99
32046,1,99,178,14492,0.99
32046,1,99,178,14493,0.99
32046,1,99,178,14494,0.99
32046,1,99,178,14495,0.99
32046,1,99,178,14496,0.99
32046,1,99,178,14497,0.99
32046,1,99,178,14498,0.99
32046,1,99,178,14499,0.99
32046,1,99,178,14500,0.99
32046,1,99,178,14501,0.99
32046,1,99,178,14502,0.99
32046,1,99,178,14503,0.99
32046,1,99,178,14504,0.99
32046,1,99,178,14505,0.99
32046,1,99,178,14506,0.99
32046,1,99,178,14507,0.99
32046,1,99,178,14508,0.99
32046,1,99,178,14509,0.99
32046,1,99,178,14510,0.99
